Years,x10_min,rank,Probability,Frequency
"2010-2011",80.4,1,8.33333333333333,12
"2005-2006",70.8,2,16.6666666666667,6
"2009-2010",69,3,25,4
"2001-2002",63,4,33.3333333333333,3
"2002-2003",61.2,5,41.6666666666667,2.4
"2007-2008",50.4,6,50,2
"2003-2004",48,7,58.3333333333333,1.71428571428571
"2008-2009",42.6,8,66.6666666666667,1.5
"2000-2001",39,9,75,1.33333333333333
"2004-2005",38.4,10,83.3333333333333,1.2
"2006-2007",30,11,91.6666666666667,1.09090909090909
