Years,x50_min,rank,Probability,Frequency
"2009-2010",31.8,1,16.6666666666667,6
"2011-2012",27.36,2,33.3333333333333,3
"2008-2009",17.88,3,50,2
"2010-2011",17.16,4,66.6666666666667,1.5
"2007-2008",16.8,5,83.3333333333333,1.2
