Years,x1_hr,rank,Probability,Frequency
"2013-2014",19.9,1,10,10
"2011-2012",17.9,2,20,5
"2010-2011",16.1,3,30,3.33333333333333
"2009-2010",14.3,4,40,2.5
"2016-2017",14.3,5,50,2
"2014-2015",12,6,60,1.66666666666667
"2012-2013",11.8,7,70,1.42857142857143
"2015-2016",11.6,8,80,1.25
"2008-2009",11.4,9,90,1.11111111111111
