Years,x4_5_hr,rank,Probability,Frequency
"2010-2011",9.68888888888889,1,16.6666666666667,6
"2011-2012",9.31111111111111,2,33.3333333333333,3
"2009-2010",8.93333333333333,3,50,2
"2005-2006",7.42222222222222,4,66.6666666666667,1.5
"2008-2009",7,5,83.3333333333333,1.2
