Years,x1_5_hr,rank,Probability,Frequency
"2004-2005",25.5333333333333,1,3.84615384615385,26
"2017-2018",17.9333333333333,2,7.69230769230769,13
"2000-2001",13.6,3,11.5384615384615,8.66666666666667
"2008-2009",11.3333333333333,4,15.3846153846154,6.5
"2009-2010",10.0666666666667,5,19.2307692307692,5.2
"2013-2014",9.86666666666667,6,23.0769230769231,4.33333333333333
"2015-2016",9.8,7,26.9230769230769,3.71428571428571
"1997-1998",9.13333333333333,8,30.7692307692308,3.25
"2018-2019",8.86666666666667,9,34.6153846153846,2.88888888888889
"2021-2022",7.46666666666667,10,38.4615384615385,2.6
"2014-2015",7.4,11,42.3076923076923,2.36363636363636
"2010-2011",7.33333333333333,12,46.1538461538462,2.16666666666667
"1999-2000",7.26666666666667,13,50,2
"2001-2002",5.66666666666667,14,53.8461538461538,1.85714285714286
"2006-2007",5.66666666666667,15,57.6923076923077,1.73333333333333
"2012-2013",5.66666666666667,16,61.5384615384615,1.625
"2011-2012",5.33333333333333,17,65.3846153846154,1.52941176470588
"2019-2020",5.2,18,69.2307692307692,1.44444444444444
"2020-2021",4.53333333333333,19,73.0769230769231,1.36842105263158
"1998-1999",4.33333333333333,20,76.9230769230769,1.3
"2007-2008",4.33333333333333,21,80.7692307692308,1.23809523809524
"2016-2017",3.93333333333333,22,84.6153846153846,1.18181818181818
"2005-2006",3.73333333333333,23,88.4615384615385,1.1304347826087
"2002-2003",3.06666666666667,24,92.3076923076923,1.08333333333333
"1996-1997",2.26666666666667,25,96.1538461538462,1.04
