Years,x3_5_hr,rank,Probability,Frequency
"2019-2020",23.0571428571429,1,5.55555555555556,18
"2005-2006",14.4571428571429,2,11.1111111111111,9
"2020-2021",11.1714285714286,3,16.6666666666667,6
"2014-2015",10.0857142857143,4,22.2222222222222,4.5
"2017-2018",9.51428571428572,5,27.7777777777778,3.6
"2010-2011",9.37142857142857,6,33.3333333333333,3
"2021-2022",9.2,7,38.8888888888889,2.57142857142857
"2006-2007",9.08571428571429,8,44.4444444444444,2.25
"2011-2012",7.91428571428571,9,50,2
"2018-2019",7.82857142857143,10,55.5555555555556,1.8
"2009-2010",7.6,11,61.1111111111111,1.63636363636364
"2016-2017",7,12,66.6666666666667,1.5
"2015-2016",6.91428571428571,13,72.2222222222222,1.38461538461538
"2008-2009",6.71428571428571,14,77.7777777777778,1.28571428571429
"2012-2013",6.51428571428571,15,83.3333333333333,1.2
"2013-2014",6.02857142857143,16,88.8888888888889,1.125
"2007-2008",6,17,94.4444444444444,1.05882352941176
