Years,x6_hr,rank,Probability,Frequency
"2008-2009",3.95,1,20,5
"2011-2012",2.7,2,40,2.5
"2005-2006",2.38333333333333,3,60,1.66666666666667
"2010-2011",2.05,4,80,1.25
