Years,x3_hr,rank,Probability,Frequency
"2017-2018",7.9,1,7.69230769230769,13
"2006-2007",7.5,2,15.3846153846154,6.5
"2009-2010",7.26666666666667,3,23.0769230769231,4.33333333333333
"2004-2005",6.6,4,30.7692307692308,3.25
"2014-2015",6.03333333333333,5,38.4615384615385,2.6
"2005-2006",5.36666666666667,6,46.1538461538462,2.16666666666667
"2007-2008",5.2,7,53.8461538461538,1.85714285714286
"2016-2017",4.16666666666667,8,61.5384615384615,1.625
"2018-2019",3.96666666666667,9,69.2307692307692,1.44444444444444
"2015-2016",2.76666666666667,10,76.9230769230769,1.3
"2008-2009",2.66666666666667,11,84.6153846153846,1.18181818181818
"2020-2021",2.36666666666667,12,92.3076923076923,1.08333333333333
