Years,x1_5_hr,rank,Probability,Frequency
"2019-2020",43.8666666666667,1,4.54545454545455,22
"2017-2018",34.3333333333333,2,9.09090909090909,11
"2020-2021",33.1333333333333,3,13.6363636363636,7.33333333333333
"2010-2011",25.2666666666667,4,18.1818181818182,5.5
"2007-2008",22.7333333333333,5,22.7272727272727,4.4
"2014-2015",20.9333333333333,6,27.2727272727273,3.66666666666667
"2012-2013",19.8666666666667,7,31.8181818181818,3.14285714285714
"2003-2004",19,8,36.3636363636364,2.75
"2006-2007",18.9333333333333,9,40.9090909090909,2.44444444444444
"2018-2019",18.6666666666667,10,45.4545454545455,2.2
"2013-2014",16.4666666666667,11,50,2
"2015-2016",14.6,12,54.5454545454545,1.83333333333333
"2011-2012",14.4666666666667,13,59.0909090909091,1.69230769230769
"2008-2009",14.3333333333333,14,63.6363636363636,1.57142857142857
"2009-2010",14,15,68.1818181818182,1.46666666666667
"2005-2006",13.6,16,72.7272727272727,1.375
"2001-2002",13,17,77.2727272727273,1.29411764705882
"2021-2022",11.4,18,81.8181818181818,1.22222222222222
"2002-2003",11.3333333333333,19,86.3636363636364,1.15789473684211
"2016-2017",11.2,20,90.9090909090909,1.1
"2004-2005",8.73333333333333,21,95.4545454545455,1.04761904761905
