Years,x1_5_hr,rank,Probability,Frequency
"2009-2010",34.8666666666667,1,4.34782608695652,23
"2010-2011",31.4666666666667,2,8.69565217391304,11.5
"2017-2018",29.2666666666667,3,13.0434782608696,7.66666666666667
"2001-2002",27.3333333333333,4,17.3913043478261,5.75
"2003-2004",26.2,5,21.7391304347826,4.6
"2004-2005",20.7333333333333,6,26.0869565217391,3.83333333333333
"2020-2021",20.6,7,30.4347826086957,3.28571428571429
"2011-2012",20.3333333333333,8,34.7826086956522,2.875
"2007-2008",19.8,9,39.1304347826087,2.55555555555556
"2012-2013",18.9333333333333,10,43.4782608695652,2.3
"2019-2020",16.8666666666667,11,47.8260869565217,2.09090909090909
"2005-2006",16.6,12,52.1739130434783,1.91666666666667
"2016-2017",16.2666666666667,13,56.5217391304348,1.76923076923077
"2000-2001",16.1333333333333,14,60.8695652173913,1.64285714285714
"2018-2019",15.9333333333333,15,65.2173913043478,1.53333333333333
"2015-2016",15.8666666666667,16,69.5652173913043,1.4375
"2014-2015",15.3333333333333,17,73.9130434782609,1.35294117647059
"2013-2014",15.2666666666667,18,78.2608695652174,1.27777777777778
"2021-2022",14.8,19,82.6086956521739,1.21052631578947
"2006-2007",14.7333333333333,20,86.9565217391304,1.15
"2002-2003",14.2,21,91.304347826087,1.0952380952381
"2008-2009",11.8666666666667,22,95.6521739130435,1.04545454545455
