Years,x20_min,rank,Probability,Frequency
"2009-2010",36,1,10,10
"2011-2012",32.1,2,20,5
"2014-2015",27.6,3,30,3.33333333333333
"2016-2017",27.6,4,40,2.5
"2013-2014",25.5,5,50,2
"2010-2011",24.3,6,60,1.66666666666667
"2012-2013",24,7,70,1.42857142857143
"2015-2016",23.7,8,80,1.25
"2008-2009",20.1,9,90,1.11111111111111
