Years,x6_hr,rank,Probability,Frequency
"2009-2010",4.63333333333333,1,20,5
"2008-2009",3.03333333333333,2,40,2.5
"2010-2011",2.33333333333333,3,60,1.66666666666667
"2011-2012",2.1,4,80,1.25
