Years,x3_5_hr,rank,Probability,Frequency
"2001-2002",18.8571428571429,1,3.84615384615385,26
"2002-2003",16.2857142857143,2,7.69230769230769,13
"1998-1999",16.2571428571429,3,11.5384615384615,8.66666666666667
"2019-2020",14.3142857142857,4,15.3846153846154,6.5
"2013-2014",14.2285714285714,5,19.2307692307692,5.2
"2005-2006",14.1142857142857,6,23.0769230769231,4.33333333333333
"2018-2019",14.1142857142857,7,26.9230769230769,3.71428571428571
"2010-2011",12.3428571428571,8,30.7692307692308,3.25
"2003-2004",10.6,9,34.6153846153846,2.88888888888889
"2016-2017",9.77142857142857,10,38.4615384615385,2.6
"2020-2021",9.22857142857143,11,42.3076923076923,2.36363636363636
"2009-2010",9.05714285714286,12,46.1538461538462,2.16666666666667
"2007-2008",8.94285714285714,13,50,2
"2021-2022",8.77142857142857,14,53.8461538461538,1.85714285714286
"2011-2012",8.51428571428571,15,57.6923076923077,1.73333333333333
"2012-2013",8.22857142857143,16,61.5384615384615,1.625
"2014-2015",8.14285714285714,17,65.3846153846154,1.52941176470588
"2006-2007",8.14285714285714,18,69.2307692307692,1.44444444444444
"2004-2005",6.71428571428571,19,73.0769230769231,1.36842105263158
"2015-2016",6.54285714285714,20,76.9230769230769,1.3
"2017-2018",6.17142857142857,21,80.7692307692308,1.23809523809524
"1999-2000",6.08571428571428,22,84.6153846153846,1.18181818181818
"2000-2001",5.82857142857143,23,88.4615384615385,1.1304347826087
"2008-2009",4.51428571428571,24,92.3076923076923,1.08333333333333
"1997-1998",4.34285714285714,25,96.1538461538462,1.04
