Years,x3_hr,rank,Probability,Frequency
"2019-2020",7.73333333333333,1,6.66666666666667,15
"2016-2017",7.43333333333333,2,13.3333333333333,7.5
"2013-2014",6.03333333333333,3,20,5
"2009-2010",5.76666666666667,4,26.6666666666667,3.75
"2015-2016",3.9,5,33.3333333333333,3
"2018-2019",2.63333333333333,6,40,2.5
"2021-2022",2.63333333333333,7,46.6666666666667,2.14285714285714
"2017-2018",2.43333333333333,8,53.3333333333333,1.875
"2014-2015",1.9,9,60,1.66666666666667
"2020-2021",1.43333333333333,10,66.6666666666667,1.5
"2012-2013",1.1,11,73.3333333333333,1.36363636363636
"2007-2008",0.9,12,80,1.25
"2010-2011",0.5,13,86.6666666666667,1.15384615384615
"2008-2009",0.3,14,93.3333333333333,1.07142857142857
