Years,x3_hr,rank,Probability,Frequency
"2019-2020",28.1666666666667,1,4.54545454545455,22
"2020-2021",20.0333333333333,2,9.09090909090909,11
"2014-2015",18,3,13.6363636363636,7.33333333333333
"2017-2018",17.1666666666667,4,18.1818181818182,5.5
"2010-2011",17.0666666666667,5,22.7272727272727,4.4
"2007-2008",13.1666666666667,6,27.2727272727273,3.66666666666667
"2018-2019",11.6,7,31.8181818181818,3.14285714285714
"2003-2004",11.5333333333333,8,36.3636363636364,2.75
"2006-2007",11.3666666666667,9,40.9090909090909,2.44444444444444
"2012-2013",11.0666666666667,10,45.4545454545455,2.2
"2011-2012",10.2,11,50,2
"2013-2014",8.9,12,54.5454545454545,1.83333333333333
"2001-2002",8.83333333333333,13,59.0909090909091,1.69230769230769
"2021-2022",8.33333333333333,14,63.6363636363636,1.57142857142857
"2015-2016",8.1,15,68.1818181818182,1.46666666666667
"2009-2010",8.06666666666667,16,72.7272727272727,1.375
"2008-2009",7.8,17,77.2727272727273,1.29411764705882
"2002-2003",7.7,18,81.8181818181818,1.22222222222222
"2016-2017",7.63333333333333,19,86.3636363636364,1.15789473684211
"2005-2006",7.43333333333333,20,90.9090909090909,1.1
"2004-2005",5.5,21,95.4545454545455,1.04761904761905
