Years,x3_hr,rank,Probability,Frequency
"2010-2011",13.7666666666667,1,16.6666666666667,6
"2008-2009",12.1666666666667,2,33.3333333333333,3
"2009-2010",12.1666666666667,3,50,2
"2011-2012",6.5,4,66.6666666666667,1.5
"2007-2008",6.13333333333333,5,83.3333333333333,1.2
