Years,x3_hr,rank,Probability,Frequency
"2005-2006",29.76666667,1,3.2258064516129,31
"2001-2002",19.96666667,2,6.45161290322581,15.5
"2017-2018",19.7,3,9.67741935483871,10.3333333333333
"2014-2015",16.63333333,4,12.9032258064516,7.75
"1997-1998",15.96666667,5,16.1290322580645,6.2
"2021-2022",15.86666667,6,19.3548387096774,5.16666666666667
"2020-2021",15.73333333,7,22.5806451612903,4.42857142857143
"1996-1997",15.1,8,25.8064516129032,3.875
"2019-2020",14.83333333,9,29.0322580645161,3.44444444444444
"2016-2017",14.6,10,32.258064516129,3.1
"1992-1993",14.08333333,11,35.4838709677419,2.81818181818182
"1998-1999",13.2,12,38.7096774193548,2.58333333333333
"2015-2016",12.43333333,13,41.9354838709677,2.38461538461538
"2007-2008",12.23333333,14,45.1612903225806,2.21428571428571
"2003-2004",12.03333333,15,48.3870967741936,2.06666666666667
"2002-2003",11.66666667,16,51.6129032258064,1.9375
"2010-2011",10.96666667,17,54.8387096774194,1.82352941176471
"2009-2010",10.83333333,18,58.0645161290323,1.72222222222222
"2012-2013",10.03333333,19,61.2903225806452,1.63157894736842
"1993-1994",8.916666667,20,64.5161290322581,1.55
"2004-2005",8.7,21,67.741935483871,1.47619047619048
"1991-1992",8.166666667,22,70.9677419354839,1.40909090909091
"2018-2019",7.766666667,23,74.1935483870968,1.34782608695652
"1990-1991",7.583333333,24,77.4193548387097,1.29166666666667
"2011-2012",7.466666667,25,80.6451612903226,1.24
"2013-2014",6.866666667,26,83.8709677419355,1.19230769230769
"2006-2007",6.6,27,87.0967741935484,1.14814814814815
"2008-2009",6.533333333,28,90.3225806451613,1.10714285714286
"2000-2001",6.5,29,93.5483870967742,1.06896551724138
"1995-1996",4.666666667,30,96.7741935483871,1.03333333333333
