Years,x3_hr,rank,Probability,Frequency
"2006-2007",12.2333333333333,1,5.88235294117647,17
"2020-2021",10.4666666666667,2,11.7647058823529,8.5
"2019-2020",9.66666666666667,3,17.6470588235294,5.66666666666667
"2010-2011",9.43333333333333,4,23.5294117647059,4.25
"2018-2019",9.1,5,29.4117647058824,3.4
"2012-2013",8.7,6,35.2941176470588,2.83333333333333
"2014-2015",8.5,7,41.1764705882353,2.42857142857143
"2016-2017",8.03333333333333,8,47.0588235294118,2.125
"2017-2018",7.7,9,52.9411764705882,1.88888888888889
"2009-2010",7.13333333333333,10,58.8235294117647,1.7
"2013-2014",6.93333333333333,11,64.7058823529412,1.54545454545455
"2008-2009",6.8,12,70.5882352941177,1.41666666666667
"2011-2012",6.7,13,76.4705882352941,1.30769230769231
"2007-2008",6.56666666666667,14,82.3529411764706,1.21428571428571
"2021-2022",6.36666666666667,15,88.2352941176471,1.13333333333333
"2015-2016",6.33333333333333,16,94.1176470588235,1.0625
