Years,x30_min,rank,Probability,Frequency
"2002-2003",33.4,1,16.6666666666667,6
"2009-2010",29.2,2,33.3333333333333,3
"2008-2009",24.4,3,50,2
"2011-2012",20.6,4,66.6666666666667,1.5
"2010-2011",19,5,83.3333333333333,1.2
