Years,x6_hr,rank,Probability,Frequency
"2009-2010",5.71666666666667,1,20,5
"2010-2011",1.98333333333333,2,40,2.5
"2008-2009",1.06666666666667,3,60,1.66666666666667
"2011-2012",0.0166666666666667,4,80,1.25
