Years,x30_min,rank,Probability,Frequency
"2006-2007",44.6,1,3.57142857142857,28
"2000-2001",44.2,2,7.14285714285714,14
"2020-2021",38.6,3,10.7142857142857,9.33333333333333
"2007-2008",34.6,4,14.2857142857143,7
"2013-2014",32.6,5,17.8571428571429,5.6
"2014-2015",29.2,6,21.4285714285714,4.66666666666667
"2011-2012",28.4,7,25,4
"2003-2004",27.6,8,28.5714285714286,3.5
"2005-2006",26.4,9,32.1428571428571,3.11111111111111
"2001-2002",26,10,35.7142857142857,2.8
"1997-1998",25.4,11,39.2857142857143,2.54545454545455
"2018-2019",23.2,12,42.8571428571429,2.33333333333333
"2016-2017",22.6,13,46.4285714285714,2.15384615384615
"2008-2009",21.2,14,50,2
"2019-2020",21.2,15,53.5714285714286,1.86666666666667
"2021-2022",20.8,16,57.1428571428571,1.75
"2002-2003",20.6,17,60.7142857142857,1.64705882352941
"2009-2010",20.2,18,64.2857142857143,1.55555555555556
"2017-2018",20.2,19,67.8571428571429,1.47368421052632
"2012-2013",19.2,20,71.4285714285714,1.4
"2010-2011",18.2,21,75,1.33333333333333
"2015-2016",16.4,22,78.5714285714286,1.27272727272727
"2004-2005",14.8,23,82.1428571428571,1.21739130434783
"1996-1997",14.4,24,85.7142857142857,1.16666666666667
"1999-2000",11.4,25,89.2857142857143,1.12
"1995-1996",11.4,26,92.8571428571429,1.07692307692308
"1998-1999",2,27,96.4285714285714,1.03703703703704
