Years,x50_min,rank,Probability,Frequency
"2017-2018",24.48,1,8.33333333333333,12
"2011-2012",18.24,2,16.6666666666667,6
"2015-2016",18.12,3,25,4
"2020-2021",16.56,4,33.3333333333333,3
"2014-2015",14.88,5,41.6666666666667,2.4
"2019-2020",13.2,6,50,2
"2018-2019",11.4,7,58.3333333333333,1.71428571428571
"2021-2022",10.68,8,66.6666666666667,1.5
"2012-2013",10.32,9,75,1.33333333333333
"2013-2014",9.36,10,83.3333333333333,1.2
"2016-2017",9,11,91.6666666666667,1.09090909090909
