Years,x40_min,rank,Probability,Frequency
"2011-2012",40.05,1,8.33333333333333,12
"2018-2019",20.7,2,16.6666666666667,6
"2016-2017",19.05,3,25,4
"2017-2018",17.85,4,33.3333333333333,3
"2019-2020",16.65,5,41.6666666666667,2.4
"2012-2013",16.5,6,50,2
"2020-2021",15.45,7,58.3333333333333,1.71428571428571
"2014-2015",15.15,8,66.6666666666667,1.5
"2013-2014",13.35,9,75,1.33333333333333
"2015-2016",10.65,10,83.3333333333333,1.2
"2021-2022",10.2,11,91.6666666666667,1.09090909090909
