Years,x6_hr,rank,Probability,Frequency
"2020-2021",14.1166666666667,1,7.14285714285714,14
"2021-2022",12.5166666666667,2,14.2857142857143,7
"2019-2020",10.8166666666667,3,21.4285714285714,4.66666666666667
"2010-2011",10.5166666666667,4,28.5714285714286,3.5
"2018-2019",10.1666666666667,5,35.7142857142857,2.8
"2013-2014",9.51666666666667,6,42.8571428571429,2.33333333333333
"2012-2013",9.06666666666667,7,50,2
"2017-2018",8.93333333333333,8,57.1428571428571,1.75
"2015-2016",7.43333333333333,9,64.2857142857143,1.55555555555556
"2014-2015",6.25,10,71.4285714285714,1.4
"2009-2010",5.83333333333333,11,78.5714285714286,1.27272727272727
"2016-2017",4.5,12,85.7142857142857,1.16666666666667
"2011-2012",4.18333333333333,13,92.8571428571429,1.07692307692308
