0,0,0,0,0,0,0,0,0,0
0,34.1910470335943,43.1631350454659,49.1034379961233,56.6090265258296,62.1771008572352,67.7040613998258,73.2108549913781,80.4760234765779,85.9668656802
0,24.0821761651995,31.0450536885812,35.6550844687611,41.4798705836648,45.8010296671873,50.0902819887987,54.3638835488578,60.002089313474,64.2633116413701
0,20.4031861630747,27.0315209766865,31.4200553734896,36.964980220668,41.078522228593,45.1616904865768,49.229959949155,54.5972690006809,58.6537540113228
0,17.7879634228961,23.8652891512121,27.8890075886877,32.9729865038948,36.7445724877429,40.4883096713761,44.218386586603,49.1395147896738,52.858786886653
0,15.931966254783,20.6776500746131,23.8197056987356,27.7897013114179,30.7348708446635,33.6582937073356,36.5710494908271,40.4138776577969,43.3181961362258
0,14.5596358319918,18.2577450192401,20.7062150841566,23.7998635036422,26.0949086272529,28.3730074971111,30.642793966688,33.6373462143336,35.9005578515887
0,12.2131707572695,14.8005065513926,16.5135479785201,18.6779803640666,20.2836799518238,21.8775233053028,23.4655509919927,25.5606519815528,27.1440796691228
0,10.60399659891,12.6710741717236,14.0396593872025,15.7688704359566,17.0516979738696,18.3250533141536,19.5937623945984,21.26758311711,22.5326171604618
0,9.4393214941731,11.1264920466332,12.2435457578518,13.654946084002,14.7020034728089,15.7413295538426,16.7768633085104,18.1430534652132,19.1755876157809
0,8.81113292930042,10.5339165638069,11.6745492341354,13.1157416376438,14.1849004913207,15.2461648434692,16.303556820184,17.6985847503239,18.7529138067867
0,8.36317839497989,10.2068127671854,11.4274591414357,12.9697490720169,14.1139078465175,15.2496183318204,16.3811848002493,17.8740718875645,19.0023605763914
0,7.87246657420995,9.83227048565863,11.1298312031287,12.7693026103172,13.9855561557001,15.1928290753883,16.3956968588947,17.982652492387,19.1820359595986
0,7.52283420532622,9.39363630091862,10.6322700719916,12.1972871261545,13.3583061792249,14.5107524494413,15.6589936367145,17.1738798492616,18.3187949557019
0,7.2970756961501,9.05328911901716,10.2160552180609,11.685213267441,12.7751186347754,13.8569763115738,14.9348864713545,16.3569842479496,17.431772052983
0,6.74658049836441,8.15736159580616,9.09142143837304,10.2716085262476,11.1471387267432,12.0162041493601,12.8820984981667,14.024481670856,14.8878678056839
